cowcode,iso3166,country_ID,country_name,abbr_country,year,n_instdepth,n_policyautonomy,n_fiscalautonomy,n_borrowautonomy,n_representation,n_lawmaking,n_execcontrol,n_fiscalcontrol,n_borrowcontrol,n_constitutional,n_selfrule,n_sharedrule,n_RAI,COMPONENTS,n_representation,n_assembly,n_executive,n_lawmaking,n_L1lawmaking,n_L2lawmaking,n_L3lawmaking,n_L4lawmaking,n_L5lawmaking,n_L6lawmaking
390,208,11,Denmark,DNK,1984,2.65,2.33,3.02,1.04,4.94,0.02,0.02,0.04,0.00,0.08,13.98,0.15,14.14,,4.94,2.31,2.63,0.02,0.01,0.00,0.00,0.00,0.01,0.00
390,208,11,Denmark,DNK,1985,2.65,2.33,3.02,1.04,4.94,0.02,0.02,0.04,0.00,0.08,13.98,0.15,14.14,,4.94,2.31,2.63,0.02,0.01,0.00,0.00,0.00,0.01,0.00
390,208,11,Denmark,DNK,1986,2.65,2.33,3.02,1.04,4.94,0.02,0.02,0.04,0.00,0.08,13.98,0.15,14.14,,4.94,2.31,2.63,0.02,0.01,0.00,0.00,0.00,0.01,0.00
390,208,11,Denmark,DNK,1987,2.65,2.33,3.02,1.04,4.94,0.02,0.02,0.04,0.00,0.08,13.98,0.15,14.14,,4.94,2.31,2.63,0.02,0.01,0.00,0.00,0.00,0.01,0.00
390,208,11,Denmark,DNK,1988,2.65,2.33,3.02,1.04,4.94,0.02,0.02,0.04,0.00,0.08,13.98,0.15,14.14,,4.94,2.31,2.63,0.02,0.01,0.00,0.00,0.00,0.01,0.00
390,208,11,Denmark,DNK,1989,2.65,2.33,3.02,1.04,4.94,0.02,0.02,0.04,0.00,0.08,13.98,0.15,14.14,,4.94,2.31,2.63,0.02,0.01,0.00,0.00,0.00,0.01,0.00
390,208,11,Denmark,DNK,1990,2.02,2.02,3.02,1.04,4.00,0.02,0.02,0.04,0.00,0.08,12.10,0.15,12.25,,4.00,2.00,2.00,0.02,0.01,0.00,0.00,0.00,0.01,0.00
390,208,11,Denmark,DNK,1991,2.02,2.02,3.02,1.04,4.00,0.02,0.02,0.04,0.00,0.08,12.10,0.15,12.25,,4.00,2.00,2.00,0.02,0.01,0.00,0.00,0.00,0.01,0.00
390,208,11,Denmark,DNK,1992,2.02,2.02,3.02,1.04,4.00,0.02,0.02,0.04,0.00,0.08,12.10,0.15,12.25,,4.00,2.00,2.00,0.02,0.01,0.00,0.00,0.00,0.01,0.00
390,208,11,Denmark,DNK,1993,2.02,2.02,3.02,1.04,4.00,0.02,0.02,0.04,0.00,0.08,12.10,0.15,12.25,,4.00,2.00,2.00,0.02,0.01,0.00,0.00,0.00,0.01,0.00
390,208,11,Denmark,DNK,1994,2.02,2.02,3.02,1.04,4.00,0.02,0.02,0.04,0.00,0.08,12.10,0.15,12.25,,4.00,2.00,2.00,0.02,0.01,0.00,0.00,0.00,0.01,0.00
390,208,11,Denmark,DNK,1995,2.02,2.02,3.02,1.04,4.00,0.02,0.02,0.04,0.00,0.08,12.10,0.15,12.25,,4.00,2.00,2.00,0.02,0.01,0.00,0.00,0.00,0.01,0.00
390,208,11,Denmark,DNK,1996,2.02,2.02,3.02,1.04,4.00,0.02,0.02,0.04,0.00,0.08,12.10,0.15,12.25,,4.00,2.00,2.00,0.02,0.01,0.00,0.00,0.00,0.01,0.00
390,208,11,Denmark,DNK,1997,2.02,2.02,3.02,1.04,4.00,0.02,0.02,0.04,0.00,0.08,12.10,0.15,12.25,,4.00,2.00,2.00,0.02,0.01,0.00,0.00,0.00,0.01,0.00
390,208,11,Denmark,DNK,1998,2.02,2.02,3.02,1.04,4.00,0.02,0.02,0.04,0.00,0.08,12.10,0.15,12.25,,4.00,2.00,2.00,0.02,0.01,0.00,0.00,0.00,0.01,0.00
390,208,11,Denmark,DNK,1999,2.02,2.02,3.02,1.04,4.00,0.02,0.02,0.04,0.00,0.08,12.10,0.15,12.25,,4.00,2.00,2.00,0.02,0.01,0.00,0.00,0.00,0.01,0.00
390,208,11,Denmark,DNK,2000,2.65,2.33,3.02,1.04,4.94,0.02,0.02,0.04,0.00,0.08,13.98,0.15,14.14,,4.94,2.31,2.63,0.02,0.01,0.00,0.00,0.00,0.01,0.00
390,208,11,Denmark,DNK,2001,2.65,2.33,3.02,1.04,4.94,0.02,0.02,0.04,0.00,0.08,13.98,0.15,14.14,,4.94,2.31,2.63,0.02,0.01,0.00,0.00,0.00,0.01,0.00
390,208,11,Denmark,DNK,2002,2.65,2.33,3.02,1.04,4.94,0.02,0.02,0.04,0.00,0.08,13.98,0.15,14.14,,4.94,2.31,2.63,0.02,0.01,0.00,0.00,0.00,0.01,0.00
390,208,11,Denmark,DNK,2003,2.65,2.33,3.02,1.04,4.94,0.02,0.02,0.04,0.00,0.08,13.98,0.15,14.14,,4.94,2.31,2.63,0.02,0.01,0.00,0.00,0.00,0.01,0.00
390,208,11,Denmark,DNK,2004,2.65,2.33,3.02,1.04,4.94,0.02,0.02,0.04,0.00,0.08,13.98,0.15,14.14,,4.94,2.31,2.63,0.02,0.01,0.00,0.00,0.00,0.01,0.00
390,208,11,Denmark,DNK,2005,2.65,2.33,3.02,1.04,4.94,0.02,0.02,0.04,0.00,0.08,13.98,0.15,14.14,,4.94,2.31,2.63,0.02,0.01,0.00,0.00,0.00,0.01,0.00
390,208,11,Denmark,DNK,2006,2.65,2.33,3.02,1.04,4.94,0.02,0.02,0.04,0.00,0.08,13.98,0.15,14.14,,4.94,2.31,2.63,0.02,0.01,0.00,0.00,0.00,0.01,0.00
390,208,11,Denmark,DNK,2007,2.02,1.04,0.08,0.06,4.00,0.02,0.02,0.04,0.00,0.08,7.19,0.15,7.34,,4.00,2.00,2.00,0.02,0.01,0.00,0.00,0.00,0.01,0.00
390,208,11,Denmark,DNK,2008,2.02,1.04,0.08,0.06,4.00,0.02,0.02,0.04,0.00,0.08,7.19,0.15,7.34,,4.00,2.00,2.00,0.02,0.01,0.00,0.00,0.00,0.01,0.00
390,208,11,Denmark,DNK,2009,2.02,1.04,0.08,0.06,4.00,0.02,0.02,0.04,0.00,0.08,7.19,0.15,7.34,,4.00,2.00,2.00,0.02,0.01,0.00,0.00,0.00,0.01,0.00
390,208,11,Denmark,DNK,2010,2.02,1.04,0.08,0.06,4.00,0.02,0.02,0.04,0.00,0.08,7.19,0.15,7.34,,4.00,2.00,2.00,0.02,0.01,0.00,0.00,0.00,0.01,0.00
390,208,11,Denmark,DNK,2011,2.02,1.04,0.08,0.06,4.00,0.02,0.02,0.04,0.00,0.08,7.19,0.15,7.34,,4.00,2.00,2.00,0.02,0.01,0.00,0.00,0.00,0.01,0.00
390,208,11,Denmark,DNK,2012,2.02,1.04,0.08,0.06,4.00,0.02,0.02,0.04,0.00,0.08,7.19,0.15,7.34,,4.00,2.00,2.00,0.02,0.01,0.00,0.00,0.00,0.01,0.00
390,208,11,Denmark,DNK,2013,2.02,1.04,0.08,0.06,4.00,0.02,0.02,0.04,0.00,0.08,7.19,0.15,7.34,,4.00,2.00,2.00,0.02,0.01,0.00,0.00,0.00,0.01,0.00
390,208,11,Denmark,DNK,2014,2.02,1.04,0.08,0.06,4.00,0.02,0.02,0.04,0.00,0.08,7.19,0.15,7.34,,4.00,2.00,2.00,0.02,0.01,0.00,0.00,0.00,0.01,0.00
390,208,11,Denmark,DNK,2015,2.02,1.04,0.08,0.06,4.00,0.02,0.02,0.04,0.00,0.08,7.19,0.15,7.34,,4.00,2.00,2.00,0.02,0.01,0.00,0.00,0.00,0.01,0.00
390,208,11,Denmark,DNK,2016,2.02,1.04,0.08,0.06,4.00,0.02,0.02,0.04,0.00,0.08,7.19,0.15,7.34,,4.00,2.00,2.00,0.02,0.01,0.00,0.00,0.00,0.01,0.00
390,208,11,Denmark,DNK,2017,2.02,1.04,0.08,0.06,4.00,0.02,0.02,0.04,0.00,0.08,7.19,0.15,7.34,,4.00,2.00,2.00,0.02,0.01,0.00,0.00,0.00,0.01,0.00
390,208,11,Denmark,DNK,2018,2.02,1.04,0.08,0.06,4.00,0.02,0.02,0.04,0.00,0.08,7.19,0.15,7.34,,4.00,2.00,2.00,0.02,0.01,0.00,0.00,0.00,0.01,0.00
366,233,12,Estonia,EST,1992,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
366,233,12,Estonia,EST,1993,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
366,233,12,Estonia,EST,1994,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
366,233,12,Estonia,EST,1995,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
366,233,12,Estonia,EST,1996,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
366,233,12,Estonia,EST,1997,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
366,233,12,Estonia,EST,1998,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
366,233,12,Estonia,EST,1999,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
366,233,12,Estonia,EST,2000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
366,233,12,Estonia,EST,2001,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
366,233,12,Estonia,EST,2002,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
366,233,12,Estonia,EST,2003,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
366,233,12,Estonia,EST,2004,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
366,233,12,Estonia,EST,2005,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
366,233,12,Estonia,EST,2006,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
366,233,12,Estonia,EST,2007,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
366,233,12,Estonia,EST,2008,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
366,233,12,Estonia,EST,2009,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
366,233,12,Estonia,EST,2010,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
366,233,12,Estonia,EST,2011,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
366,233,12,Estonia,EST,2012,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
366,233,12,Estonia,EST,2013,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
366,233,12,Estonia,EST,2014,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
366,233,12,Estonia,EST,2015,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
366,233,12,Estonia,EST,2016,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
366,233,12,Estonia,EST,2017,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
366,233,12,Estonia,EST,2018,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
375,246,13,Finland,FIN,1950,1.01,0.02,0.02,0.02,0.02,0.01,0.01,0.01,0.00,0.02,1.08,0.04,1.12,,0.02,0.01,0.01,0.01,0.00,0.00,0.00,0.00,0.00,0.00
375,246,13,Finland,FIN,1951,1.01,0.02,0.02,0.02,0.02,0.01,0.01,0.01,0.00,0.02,1.08,0.04,1.12,,0.02,0.01,0.01,0.01,0.00,0.00,0.00,0.00,0.00,0.00
375,246,13,Finland,FIN,1952,1.01,0.02,0.02,0.02,0.02,0.01,0.01,0.01,0.00,0.02,1.08,0.04,1.12,,0.02,0.01,0.01,0.01,0.00,0.00,0.00,0.00,0.00,0.00
375,246,13,Finland,FIN,1953,1.01,0.02,0.02,0.02,0.02,0.01,0.01,0.01,0.00,0.02,1.08,0.04,1.12,,0.02,0.01,0.01,0.01,0.00,0.00,0.00,0.00,0.00,0.00
375,246,13,Finland,FIN,1954,1.01,0.02,0.02,0.02,0.02,0.01,0.01,0.01,0.00,0.02,1.08,0.04,1.12,,0.02,0.01,0.01,0.01,0.00,0.00,0.00,0.00,0.00,0.00
375,246,13,Finland,FIN,1955,1.01,0.02,0.02,0.02,0.02,0.01,0.01,0.01,0.00,0.02,1.08,0.04,1.12,,0.02,0.01,0.01,0.01,0.00,0.00,0.00,0.00,0.00,0.00
375,246,13,Finland,FIN,1956,1.01,0.02,0.02,0.02,0.02,0.01,0.01,0.01,0.00,0.02,1.08,0.04,1.12,,0.02,0.01,0.01,0.01,0.00,0.00,0.00,0.00,0.00,0.00
375,246,13,Finland,FIN,1957,1.01,0.02,0.02,0.02,0.02,0.01,0.01,0.01,0.00,0.02,1.08,0.04,1.12,,0.02,0.01,0.01,0.01,0.00,0.00,0.00,0.00,0.00,0.00
375,246,13,Finland,FIN,1958,1.01,0.02,0.02,0.02,0.02,0.01,0.01,0.01,0.00,0.02,1.08,0.04,1.12,,0.02,0.01,0.01,0.01,0.00,0.00,0.00,0.00,0.00,0.00
375,246,13,Finland,FIN,1959,1.01,0.02,0.02,0.02,0.02,0.01,0.01,0.01,0.00,0.02,1.08,0.04,1.12,,0.02,0.01,0.01,0.01,0.00,0.00,0.00,0.00,0.00,0.00
375,246,13,Finland,FIN,1960,1.01,0.02,0.02,0.02,0.02,0.01,0.01,0.01,0.00,0.02,1.08,0.04,1.12,,0.02,0.01,0.01,0.01,0.00,0.00,0.00,0.00,0.00,0.00
375,246,13,Finland,FIN,1961,1.01,0.02,0.02,0.02,0.02,0.01,0.01,0.01,0.00,0.02,1.08,0.04,1.12,,0.02,0.01,0.01,0.01,0.00,0.00,0.00,0.00,0.00,0.00
375,246,13,Finland,FIN,1962,1.01,0.02,0.02,0.02,0.02,0.01,0.01,0.01,0.00,0.02,1.08,0.04,1.12,,0.02,0.01,0.01,0.01,0.00,0.00,0.00,0.00,0.00,0.00
375,246,13,Finland,FIN,1963,1.01,0.02,0.02,0.02,0.02,0.01,0.01,0.01,0.00,0.02,1.08,0.04,1.12,,0.02,0.01,0.01,0.01,0.00,0.00,0.00,0.00,0.00,0.00
375,246,13,Finland,FIN,1964,1.01,0.02,0.02,0.02,0.02,0.01,0.01,0.01,0.00,0.02,1.08,0.04,1.12,,0.02,0.01,0.01,0.01,0.00,0.00,0.00,0.00,0.00,0.00
375,246,13,Finland,FIN,1965,1.01,0.02,0.02,0.02,0.02,0.01,0.01,0.01,0.00,0.02,1.08,0.04,1.12,,0.02,0.01,0.01,0.01,0.00,0.00,0.00,0.00,0.00,0.00
375,246,13,Finland,FIN,1966,1.01,0.02,0.02,0.02,0.02,0.01,0.01,0.01,0.00,0.02,1.08,0.04,1.12,,0.02,0.01,0.01,0.01,0.00,0.00,0.00,0.00,0.00,0.00
375,246,13,Finland,FIN,1967,1.01,0.02,0.02,0.02,0.02,0.01,0.01,0.01,0.00,0.02,1.08,0.04,1.12,,0.02,0.01,0.01,0.01,0.00,0.00,0.00,0.00,0.00,0.00
375,246,13,Finland,FIN,1968,1.01,0.02,0.02,0.02,0.02,0.01,0.01,0.01,0.00,0.02,1.08,0.04,1.12,,0.02,0.01,0.01,0.01,0.00,0.00,0.00,0.00,0.00,0.00
375,246,13,Finland,FIN,1969,1.01,0.02,0.02,0.02,0.02,0.01,0.01,0.01,0.00,0.02,1.08,0.04,1.12,,0.02,0.01,0.01,0.01,0.00,0.00,0.00,0.00,0.00,0.00
375,246,13,Finland,FIN,1970,1.01,0.02,0.02,0.02,0.02,0.01,0.01,0.01,0.00,0.02,1.08,0.04,1.12,,0.02,0.01,0.01,0.01,0.00,0.00,0.00,0.00,0.00,0.00
375,246,13,Finland,FIN,1971,1.01,0.02,0.02,0.02,0.02,0.01,0.01,0.01,0.00,0.02,1.08,0.04,1.12,,0.02,0.01,0.01,0.01,0.00,0.00,0.00,0.00,0.00,0.00
375,246,13,Finland,FIN,1972,1.01,0.02,0.02,0.02,0.02,0.01,0.01,0.01,0.00,0.02,1.08,0.04,1.12,,0.02,0.01,0.01,0.01,0.00,0.00,0.00,0.00,0.00,0.00
375,246,13,Finland,FIN,1973,1.01,0.02,0.02,0.02,0.02,0.01,0.01,0.01,0.00,0.02,1.08,0.04,1.12,,0.02,0.01,0.01,0.01,0.00,0.00,0.00,0.00,0.00,0.00
375,246,13,Finland,FIN,1974,1.43,0.23,0.02,0.02,0.65,0.01,0.01,0.01,0.00,0.02,2.35,0.04,2.39,,0.65,0.22,0.43,0.01,0.00,0.00,0.00,0.00,0.00,0.00
375,246,13,Finland,FIN,1975,1.43,0.23,0.02,0.02,0.65,0.01,0.01,0.01,0.00,0.02,2.35,0.04,2.39,,0.65,0.22,0.43,0.01,0.00,0.00,0.00,0.00,0.00,0.00
375,246,13,Finland,FIN,1976,1.43,0.23,0.02,0.02,0.65,0.01,0.01,0.01,0.00,0.02,2.35,0.04,2.39,,0.65,0.22,0.43,0.01,0.00,0.00,0.00,0.00,0.00,0.00
375,246,13,Finland,FIN,1977,1.43,0.23,0.02,0.02,0.65,0.01,0.01,0.01,0.00,0.02,2.35,0.04,2.39,,0.65,0.22,0.43,0.01,0.00,0.00,0.00,0.00,0.00,0.00
375,246,13,Finland,FIN,1978,1.43,0.23,0.02,0.02,0.65,0.01,0.01,0.01,0.00,0.02,2.35,0.04,2.39,,0.65,0.22,0.43,0.01,0.00,0.00,0.00,0.00,0.00,0.00
375,246,13,Finland,FIN,1979,1.43,0.23,0.02,0.02,0.65,0.01,0.01,0.01,0.00,0.02,2.35,0.04,2.39,,0.65,0.22,0.43,0.01,0.00,0.00,0.00,0.00,0.00,0.00
375,246,13,Finland,FIN,1980,1.43,0.23,0.02,0.02,0.65,0.01,0.01,0.01,0.00,0.02,2.35,0.04,2.39,,0.65,0.22,0.43,0.01,0.00,0.00,0.00,0.00,0.00,0.00
375,246,13,Finland,FIN,1981,1.43,0.23,0.02,0.02,0.65,0.01,0.01,0.01,0.00,0.02,2.35,0.04,2.39,,0.65,0.22,0.43,0.01,0.00,0.00,0.00,0.00,0.00,0.00
375,246,13,Finland,FIN,1982,1.43,0.23,0.02,0.02,0.65,0.01,0.01,0.01,0.00,0.02,2.35,0.04,2.39,,0.65,0.22,0.43,0.01,0.00,0.00,0.00,0.00,0.00,0.00
375,246,13,Finland,FIN,1983,1.43,0.23,0.02,0.02,0.65,0.01,0.01,0.01,0.00,0.02,2.35,0.04,2.39,,0.65,0.22,0.43,0.01,0.00,0.00,0.00,0.00,0.00,0.00
375,246,13,Finland,FIN,1984,1.43,0.23,0.02,0.02,0.65,0.01,0.01,0.01,0.00,0.02,2.35,0.04,2.39,,0.65,0.22,0.43,0.01,0.00,0.00,0.00,0.00,0.00,0.00
375,246,13,Finland,FIN,1985,1.43,0.23,0.02,0.02,0.65,0.01,0.01,0.01,0.00,0.02,2.35,0.04,2.39,,0.65,0.22,0.43,0.01,0.00,0.00,0.00,0.00,0.00,0.00
375,246,13,Finland,FIN,1986,1.43,0.23,0.02,0.02,0.65,0.01,0.01,0.01,0.00,0.02,2.35,0.04,2.39,,0.65,0.22,0.43,0.01,0.00,0.00,0.00,0.00,0.00,0.00
375,246,13,Finland,FIN,1987,1.43,0.23,0.02,0.02,0.65,0.01,0.01,0.01,0.00,0.02,2.35,0.04,2.39,,0.65,0.22,0.43,0.01,0.00,0.00,0.00,0.00,0.00,0.00
375,246,13,Finland,FIN,1988,1.43,0.23,0.02,0.02,0.65,0.01,0.01,0.01,0.00,0.02,2.35,0.04,2.39,,0.65,0.22,0.43,0.01,0.00,0.00,0.00,0.00,0.00,0.00
375,246,13,Finland,FIN,1989,1.43,0.23,0.02,0.02,0.65,0.01,0.01,0.01,0.00,0.02,2.35,0.04,2.39,,0.65,0.22,0.43,0.01,0.00,0.00,0.00,0.00,0.00,0.00
375,246,13,Finland,FIN,1990,1.43,0.23,0.02,0.02,0.65,0.01,0.01,0.01,0.00,0.02,2.35,0.04,2.39,,0.65,0.22,0.43,0.01,0.00,0.00,0.00,0.00,0.00,0.00
375,246,13,Finland,FIN,1991,1.43,0.23,0.02,0.02,0.65,0.01,0.01,0.01,0.00,0.02,2.35,0.04,2.39,,0.65,0.22,0.43,0.01,0.00,0.00,0.00,0.00,0.00,0.00
375,246,13,Finland,FIN,1992,1.43,0.23,0.02,0.02,0.65,0.01,0.01,0.01,0.00,0.02,2.35,0.04,2.39,,0.65,0.22,0.43,0.01,0.00,0.00,0.00,0.00,0.00,0.00
375,246,13,Finland,FIN,1993,3.42,1.23,0.02,0.02,3.64,0.01,0.01,0.01,0.00,0.02,8.32,0.04,8.36,,3.64,1.22,2.42,0.01,0.00,0.00,0.00,0.00,0.00,0.00
375,246,13,Finland,FIN,1994,3.42,1.23,0.02,0.02,3.64,0.01,0.01,0.01,0.00,0.02,8.32,0.04,8.36,,3.64,1.22,2.42,0.01,0.00,0.00,0.00,0.00,0.00,0.00
375,246,13,Finland,FIN,1995,3.42,1.23,0.02,0.02,3.64,0.01,0.01,0.01,0.00,0.02,8.32,0.04,8.36,,3.64,1.22,2.42,0.01,0.00,0.00,0.00,0.00,0.00,0.00
375,246,13,Finland,FIN,1996,3.42,1.23,0.02,0.02,3.64,0.01,0.01,0.01,0.00,0.02,8.32,0.04,8.36,,3.64,1.22,2.42,0.01,0.00,0.00,0.00,0.00,0.00,0.00
375,246,13,Finland,FIN,1997,3.42,1.23,0.02,0.02,3.64,0.01,0.01,0.01,0.00,0.02,8.32,0.04,8.36,,3.64,1.22,2.42,0.01,0.00,0.00,0.00,0.00,0.00,0.00
375,246,13,Finland,FIN,1998,3.42,1.23,0.02,0.02,3.64,0.01,0.01,0.01,0.00,0.02,8.32,0.04,8.36,,3.64,1.22,2.42,0.01,0.00,0.00,0.00,0.00,0.00,0.00
375,246,13,Finland,FIN,1999,3.42,1.23,0.02,0.02,3.64,0.01,0.01,0.01,0.00,0.02,8.32,0.04,8.36,,3.64,1.22,2.42,0.01,0.00,0.00,0.00,0.00,0.00,0.00
375,246,13,Finland,FIN,2000,3.42,1.23,0.02,0.02,3.64,0.01,0.01,0.01,0.00,0.02,8.32,0.04,8.36,,3.64,1.22,2.42,0.01,0.00,0.00,0.00,0.00,0.00,0.00
375,246,13,Finland,FIN,2001,3.42,1.23,0.02,0.02,3.64,0.01,0.01,0.01,0.00,0.02,8.32,0.04,8.36,,3.64,1.22,2.42,0.01,0.00,0.00,0.00,0.00,0.00,0.00
375,246,13,Finland,FIN,2002,3.42,1.23,0.02,0.02,3.64,0.01,0.01,0.01,0.00,0.02,8.32,0.04,8.36,,3.64,1.22,2.42,0.01,0.00,0.00,0.00,0.00,0.00,0.00
375,246,13,Finland,FIN,2003,3.42,1.23,0.02,0.02,3.64,0.01,0.01,0.01,0.00,0.02,8.32,0.04,8.36,,3.64,1.22,2.42,0.01,0.00,0.00,0.00,0.00,0.00,0.00
375,246,13,Finland,FIN,2004,3.42,1.23,0.02,0.02,3.64,0.01,0.01,0.01,0.00,0.02,8.32,0.04,8.36,,3.64,1.22,2.42,0.01,0.00,0.00,0.00,0.00,0.00,0.00
375,246,13,Finland,FIN,2005,3.42,1.23,0.02,0.02,3.65,0.01,0.01,0.01,0.00,0.02,8.33,0.04,8.37,,3.65,1.23,2.42,0.01,0.00,0.00,0.00,0.00,0.00,0.00
375,246,13,Finland,FIN,2006,3.42,1.23,0.02,0.02,3.65,0.01,0.01,0.01,0.00,0.02,8.33,0.04,8.37,,3.65,1.23,2.42,0.01,0.00,0.00,0.00,0.00,0.00,0.00
375,246,13,Finland,FIN,2007,3.42,1.23,0.02,0.02,3.65,0.01,0.01,0.01,0.00,0.02,8.33,0.04,8.37,,3.65,1.23,2.42,0.01,0.00,0.00,0.00,0.00,0.00,0.00
375,246,13,Finland,FIN,2008,3.42,1.23,0.02,0.02,3.65,0.01,0.01,0.01,0.00,0.02,8.33,0.04,8.37,,3.65,1.23,2.42,0.01,0.00,0.00,0.00,0.00,0.00,0.00
375,246,13,Finland,FIN,2009,3.42,1.23,0.02,0.02,3.65,0.01,0.01,0.01,0.00,0.02,8.33,0.04,8.37,,3.65,1.23,2.42,0.01,0.00,0.00,0.00,0.00,0.00,0.00
375,246,13,Finland,FIN,2010,3.00,1.02,0.02,0.02,3.02,0.01,0.01,0.01,0.00,0.02,7.07,0.04,7.11,,3.02,1.02,2.00,0.01,0.00,0.00,0.00,0.00,0.00,0.00
375,246,13,Finland,FIN,2011,3.00,1.02,0.02,0.02,3.02,0.01,0.01,0.01,0.00,0.02,7.07,0.04,7.11,,3.02,1.02,2.00,0.01,0.00,0.00,0.00,0.00,0.00,0.00
